id входа;id;начальная ставка;депозит после цикла;Время;порядковый номер шага;результат
6107;6110;0,20;6,7217;27 09:23;4;выигрыш
6138;6144;0,20;6,9246;27 09:35;7;выигрыш
6233;6233;0,20;7,7586;27 10:07;1;выигрыш
6283;6289;0,20;7,9615;27 10:26;7;выигрыш
6338;6345;0,20;8,1697;27 10:42;8;выигрыш
6488;6491;0,20;8,4037;27 11:37;4;выигрыш
6610;6611;0,20;9,0377;27 12:22;2;выигрыш
6636;6641;0,20;9,2487;27 12:31;6;выигрыш
6744;6745;0,20;9,8827;27 13:10;2;выигрыш
6768;6770;0,20;10,3167;27 13:20;3;выигрыш
6785;6787;0,20;10,7507;27 13:26;3;выигрыш
6823;6829;0,20;10,9536;27 13:38;7;выигрыш
6877;6877;0,20;11,7876;27 13:53;1;выигрыш
6923;6934;0,20;12,0029;27 14:14;12;выигрыш
7006;7011;0,20;12,2139;27 14:42;6;выигрыш
7232;7232;0,20;13,0479;27 16:04;1;выигрыш
7406;7414;0,20;13,2548;27 17:07;9;выигрыш
7458;7472;0,20;13,4784;27 17:25;15;выигрыш
7507;7510;0,20;13,7124;27 17:38;4;выигрыш
7626;7629;0,20;13,9464;27 18:23;4;выигрыш
7843;7846;0,20;14,1804;27 19:45;4;выигрыш
7915;7922;0,20;14,3886;27 20:09;8;выигрыш
7960;7962;0,20;14,8226;27 20:21;3;выигрыш
8055;8059;0,20;15,0234;27 20:55;5;выигрыш
8316;8316;0,20;15,8574;27 22:32;1;выигрыш
8404;8420;0,20;16,0914;27 23:08;17;выигрыш
8475;8476;0,20;16,7254;27 23:26;2;выигрыш
8491;8492;0,20;17,3594;27 23:30;2;выигрыш
8554;8555;0,20;17,9934;27 23:54;2;выигрыш
8743;8745;0,21;18,4491;28 00:58;3;выигрыш
9067;9082;0,21;18,6866;28 02:54;16;выигрыш
9120;9120;0,21;19,5623;28 03:05;1;выигрыш
9239;9244;0,23;19,8218;28 03:48;6;выигрыш
9295;9295;0,23;20,7809;28 04:06;1;выигрыш
9364;9365;0,24;21,5417;28 04:33;2;выигрыш
9431;9431;0,25;22,5842;28 04:54;1;выигрыш
9446;9460;0,26;22,8666;28 05:01;15;выигрыш
9660;9670;0,26;23,1421;28 06:13;11;выигрыш
9792;9798;0,27;23,4488;28 06:56;7;выигрыш
9875;9878;0,27;23,7647;28 07:26;4;выигрыш
9948;9951;0,27;24,0806;28 07:51;4;выигрыш
10002;10002;0,28;25,2482;28 08:09;1;выигрыш
10080;10082;0,29;25,8775;28 08:37;3;выигрыш
10097;10097;0,30;27,1285;28 08:42;1;выигрыш
10235;10249;0,31;27,4593;28 09:35;15;выигрыш
10304;10308;0,32;27,8056;28 09:55;5;выигрыш
10337;10341;0,32;28,1519;28 10:04;5;выигрыш
10408;10413;0,33;28,5169;28 10:29;6;выигрыш
10461;10465;0,33;28,8649;28 10:50;5;выигрыш
10532;10534;0,33;29,5810;28 11:13;3;выигрыш
10655;10658;0,34;29,9788;28 11:56;4;выигрыш
10750;10752;0,35;30,7383;28 12:25;3;выигрыш
10886;10890;0,36;31,1331;28 13:13;5;выигрыш
10942;10942;0,36;32,6343;28 13:31;1;выигрыш
11115;11122;0,38;33,0439;28 14:32;8;выигрыш
11224;11225;0,38;34,2485;28 15:09;2;выигрыш
11299;11303;0,40;34,6501;28 15:38;5;выигрыш
11421;11437;0,40;2,0801;28 16:27;17;стоп
11531;11531;0,20;2,9141;28 17:02;1;выигрыш
11703;11704;0,20;3,5481;28 18:06;2;выигрыш
11962;11962;0,20;4,3821;28 19:39;1;выигрыш
11994;11996;0,20;4,8161;28 19:52;3;выигрыш
12120;12135;0,20;5,0447;28 20:37;16;выигрыш
12237;12240;0,20;5,2787;28 21:12;4;выигрыш
12282;12291;0,20;5,4994;28 21:28;10;выигрыш
12306;12308;0,20;5,9334;28 21:33;3;выигрыш
12402;12405;0,20;6,1674;28 22:05;4;выигрыш
12428;12431;0,20;6,4014;28 22:14;4;выигрыш
12463;12464;0,20;7,0354;28 22:25;2;выигрыш
12497;12508;0,20;7,2507;28 22:38;12;выигрыш
12531;12536;0,20;7,4617;28 22:47;6;выигрыш
12664;12668;0,20;7,6625;28 23:33;5;выигрыш
12799;12814;0,20;7,8911;29 00:25;16;выигрыш
12855;12861;0,20;8,0940;29 00:39;7;выигрыш
12923;12929;0,20;8,2969;29 01:01;7;выигрыш
12959;12961;0,20;8,7309;29 01:09;3;выигрыш
13050;13058;0,20;8,9378;29 01:41;9;выигрыш
13173;13182;0,20;9,1585;29 02:22;10;выигрыш
13198;13199;0,20;9,7925;29 02:27;2;выигрыш
13352;13353;0,20;10,4265;29 03:20;2;выигрыш
13508;13514;0,20;10,6294;29 04:16;7;выигрыш
13750;13754;0,20;10,8302;29 05:42;5;выигрыш
13813;13813;0,20;11,6642;29 06:01;1;выигрыш
13929;13931;0,20;12,0982;29 06:46;3;выигрыш
13951;13951;0,20;12,9322;29 06:52;1;выигрыш
13975;13975;0,20;13,7662;29 07:01;1;выигрыш
14000;14002;0,20;14,2002;29 07:10;3;выигрыш
14022;14031;0,20;14,4209;29 07:19;10;выигрыш
14063;14063;0,20;15,2549;29 07:31;1;выигрыш
14107;14108;0,20;15,8889;29 07:46;2;выигрыш
14277;14281;0,20;16,0897;29 08:44;5;выигрыш
14446;14446;0,20;16,9237;29 09:45;1;выигрыш
14475;14484;0,20;17,1444;29 09:54;10;выигрыш
14539;14539;0,20;17,9784;29 10:12;1;выигрыш
14578;14585;0,21;18,2017;29 10:30;8;выигрыш
14663;14663;0,21;19,0774;29 10:57;1;выигрыш
14707;14707;0,22;19,9948;29 11:13;1;выигрыш
14856;14865;0,23;20,2442;29 12:05;10;выигрыш
15087;15088;0,23;20,9733;29 13:25;2;выигрыш
15149;15153;0,24;21,2226;29 13:50;5;выигрыш
15316;15317;0,24;21,9834;29 14:51;2;выигрыш
15332;15337;0,25;22,2680;29 14:55;6;выигрыш
15412;15415;0,26;22,5722;29 15:27;4;выигрыш
15557;15566;0,26;22,8603;29 16:22;10;выигрыш
15671;15680;0,26;23,1484;29 17:04;10;выигрыш
15699;15701;0,27;23,7343;29 17:10;3;выигрыш
15765;15771;0,27;24,0410;29 17:34;7;выигрыш
15788;15790;0,28;24,6486;29 17:41;3;выигрыш
15906;15911;0,28;24,9400;29 18:29;6;выигрыш
15948;15951;0,29;25,2793;29 18:44;4;выигрыш
16050;16051;0,29;26,1986;29 19:24;2;выигрыш
16149;16151;0,30;26,8496;29 19:57;3;выигрыш
16225;16227;0,31;27,5223;29 20:23;3;выигрыш
16430;16430;0,32;28,8567;29 21:34;1;выигрыш
16447;16450;0,33;29,2428;29 21:40;4;выигрыш
16481;16497;0,34;1,6028;29 21:55;17;стоп
16538;16541;0,20;1,8368;29 22:10;4;выигрыш
16649;16650;0,20;2,4708;29 22:48;2;выигрыш
16676;16679;0,20;2,7048;29 22:58;4;выигрыш
16736;16738;0,20;3,1388;29 23:20;3;выигрыш
16986;16999;0,20;3,3744;30 00:49;14;выигрыш
17047;17047;0,20;4,2084;30 01:07;1;выигрыш
17072;17075;0,20;4,4424;30 01:16;4;выигрыш
17131;17140;0,20;4,6631;30 01:36;10;выигрыш
17166;17168;0,20;5,0971;30 01:46;3;выигрыш
17214;17216;0,20;5,5311;30 02:03;3;выигрыш
17248;17250;0,20;5,9651;30 02:15;3;выигрыш
17357;17357;0,20;6,7991;30 02:52;1;выигрыш
17427;17432;0,20;7,0101;30 03:19;6;выигрыш
17493;17505;0,20;7,2196;30 03:47;13;выигрыш
17666;17671;0,20;7,4306;30 04:47;6;выигрыш
17718;17720;0,20;7,8646;30 05:06;3;выигрыш
17740;17747;0,20;8,0728;30 05:12;8;выигрыш
17885;17892;0,20;8,2810;30 06:06;8;выигрыш
17965;17971;0,20;8,4839;30 06:34;7;выигрыш
18112;18112;0,20;9,3179;30 07:25;1;выигрыш
18142;18158;0,20;9,5519;30 07:40;17;выигрыш
18242;18242;0,20;10,3859;30 08:08;1;выигрыш
18273;18280;0,20;10,5941;30 08:20;8;выигрыш
18325;18327;0,20;11,0281;30 08:35;3;выигрыш
18506;18508;0,20;11,4621;30 09:39;3;выигрыш
18544;18551;0,20;11,6703;30 09:52;8;выигрыш
18676;18679;0,20;11,9043;30 10:39;4;выигрыш
18767;18768;0,20;12,5383;30 11:13;2;выигрыш
19099;19111;0,20;12,7478;30 13:17;13;выигрыш
19201;19213;0,20;12,9573;30 13:50;13;выигрыш
19272;19272;0,20;13,7913;30 14:12;1;выигрыш
19328;19331;0,20;14,0253;30 14:33;4;выигрыш
19534;19535;0,20;14,6593;30 15:50;2;выигрыш
19566;19577;0,20;14,8746;30 16:07;12;выигрыш
19656;19663;0,20;15,0828;30 16:35;8;выигрыш
19678;19689;0,20;15,2981;30 16:44;12;выигрыш
19879;19880;0,20;15,9321;30 17:51;2;выигрыш
19917;19924;0,20;16,1403;30 18:09;8;выигрыш
19958;19961;0,20;16,3743;30 18:21;4;выигрыш
20069;20070;0,20;17,0083;30 19:01;2;выигрыш
20189;20189;0,20;17,8423;30 19:51;1;выигрыш
20227;20235;0,20;18,0492;30 20:08;9;выигрыш
20250;20255;0,21;18,2836;30 20:14;6;выигрыш
20422;20432;0,21;18,5234;30 21:19;11;выигрыш
20593;20605;0,21;18,7482;30 22:18;13;выигрыш
20733;20734;0,22;19,4456;30 23:04;2;выигрыш
20759;20759;0,22;20,3630;30 23:13;1;выигрыш
20804;20804;0,23;21,3221;30 23:29;1;выигрыш
20825;20828;0,25;21,6146;30 23:35;4;выигрыш
20972;20974;0,25;22,1571;31 00:28;3;выигрыш
21117;21123;0,26;22,4504;31 01:16;7;выигрыш
21327;21338;0,26;22,7259;31 02:30;11;выигрыш
21377;21378;0,26;23,5501;31 02:42;2;выигрыш
21393;21397;0,27;23,8462;31 02:47;5;выигрыш
21416;21418;0,28;24,4538;31 02:53;3;выигрыш
21511;21512;0,28;25,3414;31 03:24;2;выигрыш
21638;21643;0,29;25,6662;31 04:08;6;выигрыш
21947;21959;0,30;25,9913;31 06:04;13;выигрыш
22148;22151;0,30;26,3423;31 07:16;4;выигрыш
22233;22238;0,30;26,6588;31 07:48;6;выигрыш
22368;22383;0,31;27,0022;31 08:39;16;выигрыш
22543;22549;0,31;27,3308;31 09:37;7;выигрыш
22656;22657;0,32;28,3452;31 10:18;2;выигрыш
22779;22779;0,33;29,7213;31 11:02;1;выигрыш
22874;22876;0,34;30,4591;31 11:40;3;выигрыш
22935;22936;0,35;31,5686;31 12:01;2;выигрыш
22951;22952;0,37;32,7415;31 12:05;2;выигрыш
23034;23034;0,38;34,3261;31 12:32;1;выигрыш
23080;23080;0,40;35,9941;31 12:49;1;выигрыш
23148;23155;0,42;36,4390;31 13:13;8;выигрыш
23300;23313;0,42;36,8774;31 14:09;14;выигрыш
23350;23353;0,43;37,3805;31 14:23;4;выигрыш
23457;23462;0,43;37,8510;31 15:00;6;выигрыш
23645;23650;0,44;38,3132;31 16:06;6;выигрыш
23712;23712;0,45;40,1897;31 16:29;1;выигрыш
23749;23751;0,47;41,2096;31 16:43;3;выигрыш
23796;23796;0,48;43,2112;31 16:56;1;выигрыш
23893;23904;0,50;43,7336;31 17:36;12;выигрыш
23919;23919;0,51;45,8603;31 17:40;1;выигрыш
23996;24007;0,53;46,4199;31 18:11;12;выигрыш
24029;24041;0,54;46,9787;31 18:21;13;выигрыш
24065;24065;0,55;49,2722;31 18:29;1;выигрыш
24126;24128;0,57;50,5091;31 18:50;3;выигрыш
24146;24162;0,59;2,6391;31 19:02;17;стоп
24202;24203;0,20;3,2731;31 19:16;2;выигрыш
24364;24371;0,20;3,4813;31 20:22;8;выигрыш
24493;24496;0,20;3,7153;31 21:09;4;выигрыш
24573;24574;0,20;4,3493;31 21:34;2;выигрыш
24774;24778;0,20;4,5501;31 22:43;5;выигрыш
24853;24853;0,20;5,3841;31 23:12;1;выигрыш
24969;24976;0,20;5,5923;31 23:53;8;выигрыш
25176;25180;0,20;5,7931;1 01:05;5;выигрыш
25276;25276;0,20;6,6271;1 01:40;1;выигрыш
25310;25313;0,20;6,8611;1 01:53;4;выигрыш
25545;25550;0,20;7,0721;1 03:12;6;выигрыш
25614;25621;0,20;7,2803;1 03:36;8;выигрыш
25667;25669;0,20;7,7143;1 03:52;3;выигрыш
25698;25701;0,20;7,9483;1 04:02;4;выигрыш
25757;25761;0,20;8,1491;1 04:21;5;выигрыш
25793;25796;0,20;8,3831;1 04:31;4;выигрыш
25823;25833;0,20;8,6027;1 04:43;11;выигрыш
25904;25904;0,20;9,4367;1 05:08;1;выигрыш
25962;25962;0,20;10,2707;1 05:28;1;выигрыш
25977;25978;0,20;10,9047;1 05:32;2;выигрыш
26098;26101;0,20;11,1387;1 06:16;4;выигрыш
26121;26122;0,20;11,7727;1 06:23;2;выигрыш
26277;26285;0,20;11,9796;1 07:21;9;выигрыш
26532;26532;0,20;12,8136;1 08:45;1;выигрыш
26713;26713;0,20;13,6476;1 09:54;1;выигрыш
26735;26745;0,20;13,8672;1 10:04;11;выигрыш
26958;26958;0,20;14,7012;1 11:18;1;выигрыш
27053;27053;0,20;15,5352;1 11:54;1;выигрыш
27068;27069;0,20;16,1692;1 11:59;2;выигрыш
27141;27145;0,20;16,3700;1 12:26;5;выигрыш
27223;27227;0,20;16,5708;1 12:57;5;выигрыш
27363;27366;0,20;16,8048;1 13:53;4;выигрыш
27402;27403;0,20;17,4388;1 14:04;2;выигрыш
27541;27541;0,20;18,2728;1 14:54;1;выигрыш
27625;27625;0,21;19,1485;1 15:23;1;выигрыш
27657;27658;0,22;19,8459;1 15:35;2;выигрыш
27744;27754;0,23;20,1093;1 16:10;11;выигрыш
28002;28005;0,23;20,3784;1 17:48;4;выигрыш
28040;28040;0,23;21,3375;1 18:00;1;выигрыш
28062;28062;0,25;22,3800;1 18:08;1;выигрыш
28106;28114;0,26;22,6675;1 18:25;9;выигрыш
28281;28282;0,26;23,4917;1 19:24;2;выигрыш
28315;28327;0,27;23,7645;1 19:40;13;выигрыш
28348;28356;0,27;24,0571;1 19:49;9;выигрыш
28398;28403;0,28;24,3485;1 20:13;6;выигрыш
28571;28571;0,28;25,5161;1 21:07;1;выигрыш
28662;28663;0,30;26,4671;1 21:38;2;выигрыш
28787;28793;0,31;26,7957;1 22:27;7;выигрыш
28902;28904;0,31;27,4684;1 23:05;3;выигрыш
28930;28934;0,32;27,8147;1 23:15;5;выигрыш
29006;29010;0,32;28,1610;1 23:40;5;выигрыш
29092;29100;0,33;28,5125;2 00:11;9;выигрыш
29396;29396;0,33;29,8886;2 01:54;1;выигрыш
29430;29431;0,35;30,9981;2 02:06;2;выигрыш
29623;29623;0,36;32,4993;2 03:14;1;выигрыш
29870;29879;0,38;32,8988;2 04:42;10;выигрыш
29916;29916;0,38;34,4834;2 04:54;1;выигрыш
29966;29967;0,40;35,7514;2 05:12;2;выигрыш
29984;29987;0,42;36,2428;2 05:18;4;выигрыш
30156;30157;0,42;37,5742;2 06:22;2;выигрыш
30231;30234;0,44;38,0890;2 06:45;4;выигрыш
30325;30325;0,44;39,9238;2 07:17;1;выигрыш
30386;30393;0,46;40,3940;2 07:40;8;выигрыш
30436;30437;0,47;41,8839;2 07:56;2;выигрыш
30564;30565;0,49;43,4372;2 08:40;2;выигрыш
30710;30718;0,51;43,9654;2 09:36;9;выигрыш
30734;30739;0,51;44,5163;2 09:41;6;выигрыш
30754;30758;0,52;45,0634;2 09:47;5;выигрыш
30944;30954;0,53;45,6078;2 10:59;11;выигрыш
31048;31049;0,53;47,2879;2 11:29;2;выигрыш
31250;31250;0,55;49,5814;2 12:41;1;выигрыш
31295;31296;0,58;51,4200;2 12:56;2;выигрыш
31375;31379;0,60;52,0224;2 13:28;5;выигрыш
31411;31412;0,61;53,9561;2 13:37;2;выигрыш
31443;31444;0,63;55,9532;2 13:48;2;выигрыш
31488;31493;0,65;56,6181;2 14:06;6;выигрыш
31572;31578;0,66;57,3172;2 14:36;7;выигрыш
31622;31622;0,67;60,1111;2 14:53;1;выигрыш
31704;31715;0,70;60,8488;2 15:22;12;выигрыш
31741;31747;0,71;61,5932;2 15:32;7;выигрыш
31864;31864;0,72;64,5956;2 16:13;1;выигрыш
31881;31891;0,75;65,3632;2 16:22;11;выигрыш
32036;32038;0,76;67,0124;2 17:19;3;выигрыш
32082;32083;0,78;69,4850;2 17:33;2;выигрыш
32254;32256;0,81;71,2427;2 18:42;3;выигрыш
32570;32570;0,83;74,7038;2 20:44;1;выигрыш
32611;32616;0,87;75,5948;2 20:59;6;выигрыш
32637;32637;0,88;79,2644;2 21:07;1;выигрыш
32667;32682;0,93;80,1991;2 21:24;16;выигрыш
32753;32757;0,94;81,1512;2 21:50;5;выигрыш
32791;32793;0,95;83,2127;2 22:02;3;выигрыш
32955;32958;0,97;84,3476;2 23:02;4;выигрыш
33084;33091;0,99;85,3535;2 23:48;8;выигрыш
33121;33127;1,00;86,3780;3 00:00;7;выигрыш
33168;33169;1,01;89,5797;3 00:14;2;выигрыш
33278;33278;1,05;93,9582;3 00:54;1;выигрыш
33322;33322;1,10;98,5452;3 01:10;1;выигрыш
33340;33341;1,15;102,1907;3 01:16;2;выигрыш
33356;33356;1,20;107,1947;3 01:19;1;выигрыш
33371;33374;1,26;108,6689;3 01:25;4;выигрыш
33389;33391;1,27;111,4248;3 01:28;3;выигрыш
33409;33410;1,31;115,5775;3 01:35;2;выигрыш
33440;33442;1,35;118,5070;3 01:47;3;выигрыш
33502;33507;1,39;119,9089;3 02:06;6;выигрыш
33522;33527;1,41;121,3259;3 02:12;6;выигрыш
33695;33703;1,42;122,7727;3 03:11;9;выигрыш
33997;33997;1,44;128,7775;3 04:55;1;выигрыш
34063;34067;1,51;130,3269;3 05:19;5;выигрыш
34147;34153;1,53;131,8880;3 05:48;7;выигрыш
34239;34249;1,55;133,4789;3 06:20;11;выигрыш
34312;34312;1,57;140,0258;3 06:40;1;выигрыш
34376;34385;1,64;141,6667;3 07:13;10;выигрыш
34459;34463;1,66;143,3667;3 07:41;5;выигрыш
34496;34503;1,68;145,0812;3 07:53;8;выигрыш
34547;34549;1,70;148,7702;3 08:07;3;выигрыш
34576;34579;1,75;150,8177;3 08:17;4;выигрыш
34711;34727;1,77;152,5913;3 09:07;17;выигрыш
34969;34969;1,79;160,0556;3 10:37;1;выигрыш
35080;35083;1,88;162,2552;3 11:15;4;выигрыш
35183;35187;1,90;164,1628;3 11:52;5;выигрыш
35314;35330;1,93;7,8728;3 12:42;17;стоп
35438;35442;0,20;8,0736;3 13:19;5;выигрыш
35588;35595;0,20;8,2818;3 14:15;8;выигрыш
35863;35870;0,20;8,4900;3 15:56;8;выигрыш
35970;35979;0,20;8,7107;3 16:34;10;выигрыш
35994;35994;0,20;9,5447;3 16:39;1;выигрыш
36025;36027;0,20;9,9787;3 16:52;3;выигрыш
36070;36071;0,20;10,6127;3 17:08;2;выигрыш
36119;36123;0,20;10,8135;3 17:24;5;выигрыш
36138;36138;0,20;11,6475;3 17:29;1;выигрыш
36222;36224;0,20;12,0815;3 18:00;3;выигрыш
36358;36361;0,20;12,3155;3 18:52;4;выигрыш
36924;36927;0,20;12,5495;3 22:13;4;выигрыш
36952;36954;0,20;12,9835;3 22:21;3;выигрыш
37048;37052;0,20;13,1843;3 22:56;5;выигрыш
37441;37449;0,20;13,3912;4 01:14;9;выигрыш
37525;37541;0,20;13,6252;4 01:43;17;выигрыш
37643;37644;0,20;14,2592;4 02:17;2;выигрыш
37806;37807;0,20;14,8932;4 03:18;2;выигрыш
37929;37930;0,20;15,5272;4 04:05;2;выигрыш
37969;37979;0,20;15,7468;4 04:20;11;выигрыш
37994;37999;0,20;15,9578;4 04:26;6;выигрыш
38023;38031;0,20;16,1647;4 04:36;9;выигрыш
38069;38069;0,20;16,9987;4 04:49;1;выигрыш
38202;38203;0,20;17,6327;4 05:37;2;выигрыш
38275;38282;0,20;17,8409;4 06:04;8;выигрыш
38345;38345;0,20;18,6749;4 06:24;1;выигрыш
38428;38431;0,21;18,9206;4 06:54;4;выигрыш
38721;38725;0,22;19,1665;4 08:41;5;выигрыш
38822;38823;0,22;19,8639;4 09:14;2;выигрыш
38838;38840;0,23;20,3630;4 09:19;3;выигрыш
38972;38973;0,23;21,0921;4 10:10;2;выигрыш
39045;39045;0,24;22,0929;4 10:38;1;выигрыш
39145;39155;0,25;22,3816;4 11:17;11;выигрыш
39170;39176;0,26;22,6749;4 11:23;7;выигрыш
39245;39248;0,26;22,9791;4 11:49;4;выигрыш
39278;39293;0,27;23,2558;4 12:04;16;выигрыш
39320;39333;0,27;23,5651;4 12:16;14;выигрыш
39542;39542;0,27;24,6910;4 13:39;1;выигрыш
