id входа;id;начальная ставка;депозит после цикла;Время;порядковый номер шага;результат
6786;6787;0,20;58,6592;27 13:26;2;выигрыш
6824;6829;0,20;58,8864;27 13:38;6;выигрыш
6924;6934;0,20;59,1268;27 14:14;11;выигрыш
7007;7011;0,20;59,3568;27 14:42;5;выигрыш
7407;7414;0,20;59,5944;27 17:07;8;выигрыш
7459;7472;0,20;59,8156;27 17:25;14;выигрыш
7508;7510;0,20;60,2396;27 17:38;3;выигрыш
7627;7629;0,20;60,6636;27 18:23;3;выигрыш
7844;7846;0,20;61,0876;27 19:45;3;выигрыш
7916;7922;0,20;61,2932;27 20:09;7;выигрыш
7961;7962;0,20;61,9172;27 20:21;2;выигрыш
8056;8059;0,20;62,1412;27 20:55;4;выигрыш
8405;8420;0,20;62,3676;27 23:08;16;выигрыш
8476;8476;0,20;63,1916;27 23:26;1;выигрыш
8492;8492;0,20;64,0156;27 23:30;1;выигрыш
8555;8555;0,20;64,8396;27 23:54;1;выигрыш
8744;8745;0,20;65,4636;28 00:58;2;выигрыш
9068;9082;0,20;65,6964;28 02:54;15;выигрыш
9240;9244;0,20;65,9264;28 03:48;5;выигрыш
9365;9365;0,20;66,7504;28 04:33;1;выигрыш
9447;9460;0,20;66,9716;28 05:01;14;выигрыш
9661;9670;0,20;67,2104;28 06:13;10;выигрыш
9793;9798;0,20;67,4376;28 06:56;6;выигрыш
9876;9878;0,20;67,8616;28 07:26;3;выигрыш
9949;9951;0,20;68,2856;28 07:51;3;выигрыш
10081;10082;0,20;68,9096;28 08:37;2;выигрыш
10236;10249;0,20;69,1308;28 09:35;14;выигрыш
10305;10308;0,20;69,3548;28 09:55;4;выигрыш
10338;10341;0,20;69,5788;28 10:04;4;выигрыш
10409;10413;0,20;69,8088;28 10:29;5;выигрыш
10462;10465;0,20;70,0328;28 10:50;4;выигрыш
10533;10534;0,20;70,6568;28 11:13;2;выигрыш
10656;10658;0,20;71,0808;28 11:56;3;выигрыш
10751;10752;0,20;71,7048;28 12:25;2;выигрыш
10887;10890;0,20;71,9288;28 13:13;4;выигрыш
11116;11122;0,20;72,1344;28 14:32;7;выигрыш
11225;11225;0,20;72,9584;28 15:09;1;выигрыш
11422;11434;0,20;73,1988;28 16:27;13;выигрыш
11704;11704;0,20;74,0228;28 18:06;1;выигрыш
11995;11996;0,20;74,6468;28 19:52;2;выигрыш
12121;12135;0,20;74,8796;28 20:37;15;выигрыш
12238;12240;0,20;75,3036;28 21:12;3;выигрыш
12283;12291;0,20;75,5144;28 21:28;9;выигрыш
12307;12308;0,20;76,1384;28 21:33;2;выигрыш
12403;12405;0,20;76,5624;28 22:05;3;выигрыш
12429;12431;0,20;76,9864;28 22:14;3;выигрыш
12464;12464;0,20;77,8104;28 22:25;1;выигрыш
12498;12508;0,20;78,0508;28 22:38;11;выигрыш
12532;12536;0,20;78,2808;28 22:47;5;выигрыш
12665;12668;0,20;78,5048;28 23:33;4;выигрыш
12800;12814;0,20;78,7376;29 00:25;15;выигрыш
12856;12861;0,20;78,9648;29 00:39;6;выигрыш
12924;12929;0,20;79,1920;29 01:01;6;выигрыш
12960;12961;0,20;79,8160;29 01:09;2;выигрыш
13051;13058;0,20;80,0536;29 01:41;8;выигрыш
13174;13182;0,20;80,2644;29 02:22;9;выигрыш
13199;13199;0,20;81,0884;29 02:27;1;выигрыш
13353;13353;0,20;81,9124;29 03:20;1;выигрыш
13509;13514;0,20;82,1396;29 04:16;6;выигрыш
13751;13754;0,20;82,3636;29 05:42;4;выигрыш
13930;13931;0,20;82,9876;29 06:46;2;выигрыш
14001;14002;0,20;83,6116;29 07:10;2;выигрыш
14023;14031;0,20;83,8224;29 07:19;9;выигрыш
14108;14108;0,20;84,6464;29 07:46;1;выигрыш
14278;14281;0,20;84,8704;29 08:44;4;выигрыш
14476;14484;0,20;85,0812;29 09:54;9;выигрыш
14579;14585;0,20;85,2868;29 10:30;7;выигрыш
14857;14865;0,20;85,4976;29 12:05;9;выигрыш
15088;15088;0,20;86,3216;29 13:25;1;выигрыш
15150;15153;0,20;86,5456;29 13:50;4;выигрыш
15317;15317;0,20;87,3696;29 14:51;1;выигрыш
15333;15337;0,20;87,5996;29 14:55;5;выигрыш
15413;15415;0,20;88,0236;29 15:27;3;выигрыш
15558;15566;0,20;88,2344;29 16:22;9;выигрыш
15672;15680;0,20;88,4452;29 17:04;9;выигрыш
15700;15701;0,20;89,0692;29 17:10;2;выигрыш
15766;15771;0,20;89,2964;29 17:34;6;выигрыш
15789;15790;0,20;89,9204;29 17:41;2;выигрыш
15907;15911;0,20;90,1504;29 18:29;5;выигрыш
15949;15951;0,20;90,5744;29 18:44;3;выигрыш
16051;16051;0,20;91,3984;29 19:24;1;выигрыш
16150;16151;0,20;92,0224;29 19:57;2;выигрыш
16226;16227;0,20;92,6464;29 20:23;2;выигрыш
16448;16450;0,20;93,0704;29 21:40;3;выигрыш
16482;16497;0,20;79,3704;29 21:55;16;стоп
16539;16541;0,20;79,7944;29 22:10;3;выигрыш
16650;16650;0,20;80,6184;29 22:48;1;выигрыш
16677;16679;0,20;81,0424;29 22:58;3;выигрыш
16737;16738;0,20;81,6664;29 23:20;2;выигрыш
16987;16999;0,20;81,9068;30 00:49;13;выигрыш
17073;17075;0,20;82,3308;30 01:16;3;выигрыш
17132;17140;0,20;82,5416;30 01:36;9;выигрыш
17167;17168;0,20;83,1656;30 01:46;2;выигрыш
17215;17216;0,20;83,7896;30 02:03;2;выигрыш
17249;17250;0,20;84,4136;30 02:15;2;выигрыш
17428;17432;0,20;84,6436;30 03:19;5;выигрыш
17494;17505;0,20;84,8704;30 03:47;12;выигрыш
17667;17671;0,20;85,1004;30 04:47;5;выигрыш
17719;17720;0,20;85,7244;30 05:06;2;выигрыш
17741;17747;0,20;85,9300;30 05:12;7;выигрыш
17886;17892;0,20;86,1356;30 06:06;7;выигрыш
17966;17971;0,20;86,3628;30 06:34;6;выигрыш
18143;18158;0,20;86,5892;30 07:40;16;выигрыш
18274;18280;0,20;86,7948;30 08:20;7;выигрыш
18326;18327;0,20;87,4188;30 08:35;2;выигрыш
18507;18508;0,20;88,0428;30 09:39;2;выигрыш
18545;18551;0,20;88,2484;30 09:52;7;выигрыш
18677;18679;0,20;88,6724;30 10:39;3;выигрыш
18768;18768;0,20;89,4964;30 11:13;1;выигрыш
19100;19111;0,20;89,7232;30 13:17;12;выигрыш
19202;19213;0,20;89,9500;30 13:50;12;выигрыш
19329;19331;0,20;90,3740;30 14:33;3;выигрыш
19535;19535;0,20;91,1980;30 15:50;1;выигрыш
19567;19577;0,20;91,4384;30 16:07;11;выигрыш
19657;19663;0,20;91,6440;30 16:35;7;выигрыш
19679;19689;0,20;91,8844;30 16:44;11;выигрыш
19880;19880;0,20;92,7084;30 17:51;1;выигрыш
19918;19924;0,20;92,9140;30 18:09;7;выигрыш
19959;19961;0,20;93,3380;30 18:21;3;выигрыш
20070;20070;0,20;94,1620;30 19:01;1;выигрыш
20228;20235;0,20;94,3996;30 20:08;8;выигрыш
20251;20255;0,20;94,6296;30 20:14;5;выигрыш
20423;20432;0,20;94,8684;30 21:19;10;выигрыш
20594;20605;0,20;95,0952;30 22:18;12;выигрыш
20734;20734;0,20;95,9192;30 23:04;1;выигрыш
20826;20828;0,20;96,3432;30 23:35;3;выигрыш
20973;20974;0,20;96,9672;31 00:28;2;выигрыш
21118;21123;0,20;97,1944;31 01:16;6;выигрыш
21328;21338;0,20;97,4332;31 02:30;10;выигрыш
21378;21378;0,20;98,2572;31 02:42;1;выигрыш
21394;21397;0,20;98,4812;31 02:47;4;выигрыш
21417;21418;0,20;99,1052;31 02:53;2;выигрыш
21512;21512;0,20;99,9292;31 03:24;1;выигрыш
21639;21643;0,20;100,1592;31 04:08;5;выигрыш
21948;21959;0,20;100,3860;31 06:04;12;выигрыш
22149;22151;0,20;100,8100;31 07:16;3;выигрыш
22234;22238;0,20;101,0400;31 07:48;5;выигрыш
22369;22383;0,20;101,2728;31 08:39;15;выигрыш
22544;22549;0,20;101,5000;31 09:37;6;выигрыш
22657;22657;0,20;102,3240;31 10:18;1;выигрыш
22875;22876;0,20;102,9480;31 11:40;2;выигрыш
22936;22936;0,20;103,7720;31 12:01;1;выигрыш
22952;22952;0,20;104,5960;31 12:05;1;выигрыш
23149;23155;0,20;104,8016;31 13:13;7;выигрыш
23301;23313;0,20;105,0420;31 14:09;13;выигрыш
23351;23353;0,20;105,4660;31 14:23;3;выигрыш
23458;23462;0,20;105,6960;31 15:00;5;выигрыш
23646;23650;0,20;105,9260;31 16:06;5;выигрыш
23750;23751;0,20;106,5500;31 16:43;2;выигрыш
23894;23904;0,20;106,7904;31 17:36;11;выигрыш
23997;24007;0,20;107,0308;31 18:11;11;выигрыш
24030;24041;0,20;107,2576;31 18:21;12;выигрыш
24127;24128;0,20;107,8816;31 18:50;2;выигрыш
24147;24162;0,20;94,1816;31 19:02;16;стоп
24203;24203;0,20;95,0056;31 19:16;1;выигрыш
24365;24371;0,20;95,2112;31 20:22;7;выигрыш
24494;24496;0,20;95,6352;31 21:09;3;выигрыш
24574;24574;0,20;96,4592;31 21:34;1;выигрыш
24775;24778;0,20;96,6832;31 22:43;4;выигрыш
24970;24976;0,20;96,8888;31 23:53;7;выигрыш
25177;25180;0,20;97,1128;1 01:05;4;выигрыш
25311;25313;0,20;97,5368;1 01:53;3;выигрыш
25546;25550;0,20;97,7668;1 03:12;5;выигрыш
25615;25621;0,20;97,9724;1 03:36;7;выигрыш
25668;25669;0,20;98,5964;1 03:52;2;выигрыш
25699;25701;0,20;99,0204;1 04:02;3;выигрыш
25758;25761;0,20;99,2444;1 04:21;4;выигрыш
25794;25796;0,20;99,6684;1 04:31;3;выигрыш
25824;25833;0,20;99,9072;1 04:43;10;выигрыш
25978;25978;0,20;100,7312;1 05:32;1;выигрыш
26099;26101;0,20;101,1552;1 06:16;3;выигрыш
26122;26122;0,20;101,9792;1 06:23;1;выигрыш
26278;26285;0,20;102,2168;1 07:21;8;выигрыш
26736;26745;0,20;102,4556;1 10:04;10;выигрыш
27069;27069;0,20;103,2796;1 11:59;1;выигрыш
27142;27145;0,20;103,5036;1 12:26;4;выигрыш
27224;27227;0,20;103,7276;1 12:57;4;выигрыш
27364;27366;0,20;104,1516;1 13:53;3;выигрыш
27403;27403;0,20;104,9756;1 14:04;1;выигрыш
27658;27658;0,20;105,7996;1 15:35;1;выигрыш
27745;27754;0,20;106,0384;1 16:10;10;выигрыш
28003;28005;0,20;106,4624;1 17:48;3;выигрыш
28107;28114;0,20;106,7000;1 18:25;8;выигрыш
28282;28282;0,20;107,5240;1 19:24;1;выигрыш
28316;28327;0,20;107,7508;1 19:40;12;выигрыш
28349;28356;0,20;107,9884;1 19:49;8;выигрыш
28399;28403;0,20;108,2184;1 20:13;5;выигрыш
28663;28663;0,20;109,0424;1 21:38;1;выигрыш
28788;28793;0,20;109,2696;1 22:27;6;выигрыш
28903;28904;0,20;109,8936;1 23:05;2;выигрыш
28931;28934;0,20;110,1176;1 23:15;4;выигрыш
29007;29010;0,20;110,3416;1 23:40;4;выигрыш
29093;29100;0,20;110,5792;2 00:11;8;выигрыш
29431;29431;0,20;111,4032;2 02:06;1;выигрыш
29874;29879;0,20;111,6304;2 04:42;6;выигрыш
29967;29967;0,20;112,4544;2 05:12;1;выигрыш
29985;29987;0,20;112,8784;2 05:18;3;выигрыш
30157;30157;0,20;113,7024;2 06:22;1;выигрыш
30232;30234;0,20;114,1264;2 06:45;3;выигрыш
30387;30393;0,20;114,3320;2 07:40;7;выигрыш
30437;30437;0,20;115,1560;2 07:56;1;выигрыш
30565;30565;0,20;115,9800;2 08:40;1;выигрыш
30711;30718;0,20;116,2176;2 09:36;8;выигрыш
30735;30739;0,20;116,4476;2 09:41;5;выигрыш
30755;30758;0,20;116,6716;2 09:47;4;выигрыш
30945;30954;0,20;116,9104;2 10:59;10;выигрыш
31049;31049;0,20;117,7344;2 11:29;1;выигрыш
31296;31296;0,20;118,5584;2 12:56;1;выигрыш
31376;31379;0,20;118,7824;2 13:28;4;выигрыш
31412;31412;0,20;119,6064;2 13:37;1;выигрыш
31444;31444;0,20;120,4304;2 13:48;1;выигрыш
31489;31493;0,20;120,6604;2 14:06;5;выигрыш
31573;31578;0,20;120,8876;2 14:36;6;выигрыш
31705;31715;0,20;121,1280;2 15:22;11;выигрыш
31742;31747;0,20;121,3552;2 15:32;6;выигрыш
31882;31891;0,20;121,5940;2 16:22;10;выигрыш
32037;32038;0,20;122,2180;2 17:19;2;выигрыш
32083;32083;0,20;123,0420;2 17:33;1;выигрыш
32255;32256;0,20;123,6660;2 18:42;2;выигрыш
32612;32616;0,20;123,8960;2 20:59;5;выигрыш
32668;32682;0,20;124,1288;2 21:24;15;выигрыш
32754;32757;0,20;124,3528;2 21:50;4;выигрыш
32792;32793;0,20;124,9768;2 22:02;2;выигрыш
32956;32958;0,20;125,4008;2 23:02;3;выигрыш
33085;33091;0,20;125,6064;2 23:48;7;выигрыш
33122;33127;0,20;125,8336;3 00:00;6;выигрыш
33169;33169;0,20;126,6576;3 00:14;1;выигрыш
33341;33341;0,20;127,4816;3 01:16;1;выигрыш
33372;33374;0,20;127,9056;3 01:25;3;выигрыш
33390;33391;0,20;128,5296;3 01:28;2;выигрыш
33410;33410;0,20;129,3536;3 01:35;1;выигрыш
33441;33442;0,20;129,9776;3 01:47;2;выигрыш
33503;33507;0,20;130,2076;3 02:06;5;выигрыш
33523;33527;0,20;130,4376;3 02:12;5;выигрыш
33696;33703;0,20;130,6752;3 03:11;8;выигрыш
34064;34067;0,20;130,8992;3 05:19;4;выигрыш
34148;34153;0,20;131,1264;3 05:48;6;выигрыш
34240;34249;0,20;131,3652;3 06:20;10;выигрыш
34377;34385;0,20;131,5760;3 07:13;9;выигрыш
34460;34463;0,20;131,8000;3 07:41;4;выигрыш
34497;34503;0,20;132,0056;3 07:53;7;выигрыш
34548;34549;0,20;132,6296;3 08:07;2;выигрыш
34577;34579;0,20;133,0536;3 08:17;3;выигрыш
34712;34727;0,20;133,2800;3 09:07;16;выигрыш
35081;35083;0,20;133,7040;3 11:15;3;выигрыш
35184;35187;0,20;133,9280;3 11:52;4;выигрыш
35315;35330;0,20;120,2280;3 12:42;16;стоп
35439;35442;0,20;120,4520;3 13:19;4;выигрыш
35589;35595;0,20;120,6576;3 14:15;7;выигрыш
35864;35870;0,20;120,8632;3 15:56;7;выигрыш
35971;35979;0,20;121,0740;3 16:34;9;выигрыш
36026;36027;0,20;121,6980;3 16:52;2;выигрыш
36071;36071;0,20;122,5220;3 17:08;1;выигрыш
36120;36123;0,20;122,7460;3 17:24;4;выигрыш
36223;36224;0,20;123,3700;3 18:00;2;выигрыш
36359;36361;0,20;123,7940;3 18:52;3;выигрыш
36925;36927;0,20;124,2180;3 22:13;3;выигрыш
36953;36954;0,20;124,8420;3 22:21;2;выигрыш
37049;37052;0,20;125,0660;3 22:56;4;выигрыш
37442;37449;0,20;125,3036;4 01:14;8;выигрыш
37526;37541;0,20;125,5300;4 01:43;16;выигрыш
37644;37644;0,20;126,3540;4 02:17;1;выигрыш
37807;37807;0,20;127,1780;4 03:18;1;выигрыш
37930;37930;0,20;128,0020;4 04:05;1;выигрыш
37970;37979;0,20;128,2408;4 04:20;10;выигрыш
37995;37999;0,20;128,4708;4 04:26;5;выигрыш
38024;38031;0,20;128,7084;4 04:36;8;выигрыш
38203;38203;0,20;129,5324;4 05:37;1;выигрыш
38276;38282;0,20;129,7380;4 06:04;7;выигрыш
38429;38431;0,20;130,1620;4 06:54;3;выигрыш
38722;38725;0,20;130,3860;4 08:41;4;выигрыш
38823;38823;0,20;131,2100;4 09:14;1;выигрыш
38839;38840;0,20;131,8340;4 09:19;2;выигрыш
38973;38973;0,20;132,6580;4 10:10;1;выигрыш
39146;39155;0,20;132,8968;4 11:17;10;выигрыш
39171;39176;0,20;133,1240;4 11:23;6;выигрыш
39246;39248;0,20;133,5480;4 11:49;3;выигрыш
39279;39293;0,20;133,7808;4 12:04;15;выигрыш
39321;39333;0,20;134,0212;4 12:16;13;выигрыш
39623;39629;0,20;134,2268;4 14:10;7;выигрыш
39679;39686;0,20;134,4644;4 14:28;8;выигрыш
39767;39768;0,20;135,0884;4 14:58;2;выигрыш
39831;39835;0,20;135,3184;4 15:23;5;выигрыш
39903;39918;0,20;135,5448;4 15:52;16;выигрыш
40110;40112;0,20;135,9688;4 17:02;3;выигрыш
40311;40312;0,20;136,5928;4 18:15;2;выигрыш
40396;40406;0,20;136,8332;4 18:48;11;выигрыш
40428;40437;0,20;137,0720;4 18:59;10;выигрыш
40453;40458;0,20;137,2992;4 19:06;6;выигрыш
40579;40584;0,20;137,5264;4 19:50;6;выигрыш
40831;40831;0,20;138,3504;4 21:20;1;выигрыш
40922;40923;0,20;138,9744;4 21:54;2;выигрыш
40943;40949;0,20;139,1800;4 22:01;7;выигрыш
40983;40991;0,20;139,3908;4 22:15;9;выигрыш
41020;41029;0,20;139,6296;4 22:26;10;выигрыш
41184;41187;0,20;139,8536;4 23:25;4;выигрыш
41285;41288;0,20;140,0776;4 23:57;4;выигрыш
41623;41623;0,20;140,9016;5 01:56;1;выигрыш
41689;41690;0,20;141,5256;5 02:19;2;выигрыш
41887;41889;0,20;141,9496;5 03:30;3;выигрыш
41905;41908;0,20;142,1736;5 03:35;4;выигрыш
42042;42043;0,20;142,7976;5 04:21;2;выигрыш
42059;42062;0,20;143,0216;5 04:27;4;выигрыш
42080;42090;0,20;143,2620;5 04:36;11;выигрыш
42143;42143;0,20;144,0860;5 04:53;1;выигрыш
42227;42227;0,20;144,9100;5 05:21;1;выигрыш
42493;42508;0,20;131,2100;5 06:58;16;стоп
42809;42810;0,20;131,8340;5 08:43;2;выигрыш
42905;42907;0,20;132,2580;5 09:15;3;выигрыш
43057;43065;0,20;132,4688;5 10:06;9;выигрыш
43155;43157;0,20;132,8928;5 10:38;3;выигрыш
43206;43215;0,20;133,1316;5 10:58;10;выигрыш
43250;43253;0,20;133,3556;5 11:11;4;выигрыш
43277;43282;0,20;133,5828;5 11:19;6;выигрыш
43316;43317;0,20;134,2068;5 11:30;2;выигрыш
43409;43411;0,20;134,6308;5 12:05;3;выигрыш
43530;43543;0,20;134,8520;5 12:54;14;выигрыш
43604;43605;0,20;135,4760;5 13:14;2;выигрыш
43718;43718;0,20;136,3000;5 13:59;1;выигрыш
43750;43753;0,20;136,5240;5 14:11;4;выигрыш
43941;43944;0,20;136,7480;5 15:15;4;выигрыш
44013;44027;0,20;136,9808;5 15:46;15;выигрыш
44469;44477;0,20;137,1916;5 18:29;9;выигрыш
44549;44550;0,20;137,8156;5 18:55;2;выигрыш
44912;44927;0,20;124,1156;5 21:11;16;стоп
45297;45298;0,20;124,7396;6 07:06;2;выигрыш
45354;45360;0,20;124,9452;6 07:28;7;выигрыш
45412;45419;0,20;125,1828;6 07:47;8;выигрыш
45641;45647;0,20;125,3884;6 09:00;7;выигрыш
45786;45797;0,20;125,6152;6 09:51;12;выигрыш
45829;45832;0,20;125,8392;6 10:03;4;выигрыш
45903;45908;0,20;126,0664;6 10:30;6;выигрыш
46074;46075;0,20;126,6904;6 11:27;2;выигрыш
46296;46296;0,20;127,5144;6 12:44;1;выигрыш
46326;46332;0,20;127,7200;6 12:56;7;выигрыш
46376;46376;0,20;128,5440;6 13:10;1;выигрыш
46414;46417;0,20;128,7680;6 13:22;4;выигрыш
46641;46653;0,20;129,0084;6 14:49;13;выигрыш
46674;46689;0,20;115,3084;6 15:00;16;стоп
47175;47188;0,20;115,5296;6 18:06;14;выигрыш
47239;47246;0,20;115,7672;6 18:26;8;выигрыш
47420;47423;0,20;115,9912;6 19:29;4;выигрыш
47556;47556;0,20;116,8152;6 20:17;1;выигрыш
47609;47609;0,20;117,6392;6 20:36;1;выигрыш
47687;47688;0,20;118,2632;6 21:04;2;выигрыш
47882;47885;0,20;118,4872;6 22:13;4;выигрыш
48348;48348;0,20;119,3112;7 00:43;1;выигрыш
48477;48477;0,20;120,1352;7 01:24;1;выигрыш
48519;48524;0,20;120,3624;7 01:39;6;выигрыш
48769;48770;0,20;120,9864;7 03:05;2;выигрыш
48851;48862;0,20;121,2132;7 03:39;12;выигрыш
49018;49024;0,20;121,4188;7 04:34;7;выигрыш
49042;49045;0,20;121,6428;7 04:41;4;выигрыш
49205;49207;0,20;122,0668;7 05:34;3;выигрыш
49310;49319;0,20;122,3056;7 06:13;10;выигрыш
49396;49398;0,20;122,7296;7 06:41;3;выигрыш
49500;49505;0,20;122,9568;7 07:16;6;выигрыш
49562;49565;0,20;123,1808;7 07:36;4;выигрыш
49768;49770;0,20;123,6048;7 08:44;3;выигрыш
49800;49805;0,20;123,8320;7 08:57;6;выигрыш
49995;49999;0,20;124,0620;7 10:06;5;выигрыш
50090;50092;0,20;124,4860;7 10:41;3;выигрыш
50191;50192;0,20;125,1100;7 11:16;2;выигрыш
50266;50269;0,20;125,3340;7 11:43;4;выигрыш
50504;50511;0,20;125,5716;7 13:10;8;выигрыш
50558;50558;0,20;126,3956;7 13:25;1;выигрыш
50957;50959;0,20;126,8196;7 15:47;3;выигрыш
51218;51218;0,20;127,6436;7 17:19;1;выигрыш
51449;51449;0,20;128,4676;7 18:43;1;выигрыш
51518;51518;0,20;129,2916;7 19:07;1;выигрыш
51557;51560;0,20;129,5156;7 19:22;4;выигрыш
51629;51629;0,20;130,3396;7 19:46;1;выигрыш
51734;51735;0,20;130,9636;7 20:25;2;выигрыш
51776;51776;0,20;131,7876;7 20:38;1;выигрыш
51916;51916;0,20;132,6116;7 21:32;1;выигрыш
52051;52052;0,20;133,2356;7 22:20;2;выигрыш
52095;52095;0,20;134,0596;7 22:34;1;выигрыш
52426;52434;0,20;134,2704;8 00:29;9;выигрыш
52565;52567;0,20;134,6944;8 01:17;3;выигрыш
52619;52620;0,20;135,3184;8 01:35;2;выигрыш
52865;52868;0,20;135,5424;8 03:02;4;выигрыш
52886;52895;0,20;135,7812;8 03:09;10;выигрыш
52920;52920;0,20;136,6052;8 03:18;1;выигрыш
52985;52985;0,20;137,4292;8 03:39;1;выигрыш
53038;53044;0,20;137,6348;8 03:58;7;выигрыш
53304;53304;0,20;138,4588;8 05:33;1;выигрыш
53365;53367;0,20;138,8828;8 05:53;3;выигрыш
53448;53449;0,20;139,5068;8 06:21;2;выигрыш
53821;53824;0,20;139,7308;8 08:38;4;выигрыш
53919;53920;0,20;140,3548;8 09:14;2;выигрыш
54132;54133;0,20;140,9788;8 10:46;2;выигрыш
54255;54255;0,20;141,8028;8 11:26;1;выигрыш
54390;54390;0,20;142,6268;8 12:18;1;выигрыш
54467;54471;0,20;142,8568;8 12:45;5;выигрыш
54541;54543;0,20;143,2808;8 13:09;3;выигрыш
54674;54675;0,20;143,9048;8 13:58;2;выигрыш
54760;54766;0,20;144,1104;8 14:28;7;выигрыш
54789;54790;0,20;144,7344;8 14:37;2;выигрыш
55008;55014;0,20;144,9400;8 16:00;7;выигрыш
55034;55035;0,20;145,5640;8 16:07;2;выигрыш
55066;55071;0,20;145,7912;8 16:20;6;выигрыш
55136;55141;0,20;146,0184;8 16:49;6;выигрыш
55272;55277;0,20;146,2456;8 17:43;6;выигрыш
55588;55600;0,20;146,4860;8 19:39;13;выигрыш
55630;55632;0,20;146,9100;8 19:50;3;выигрыш
55770;55771;0,20;147,5340;8 20:43;2;выигрыш
55805;55805;0,20;148,3580;8 20:56;1;выигрыш
55936;55944;0,20;148,5688;8 21:44;9;выигрыш
55984;55987;0,20;148,7928;8 21:57;4;выигрыш
56011;56016;0,20;149,0200;8 22:07;6;выигрыш
56077;56090;0,20;149,2412;8 22:32;14;выигрыш
56259;56261;0,20;149,6652;8 23:31;3;выигрыш
56501;56516;0,20;135,9652;9 00:57;16;стоп
56777;56781;0,20;136,1952;9 02:27;5;выигрыш
56829;56830;0,20;136,8192;9 02:44;2;выигрыш
57196;57200;0,20;137,0492;9 04:58;5;выигрыш
57430;57438;0,20;137,2600;9 06:21;9;выигрыш
57616;57616;0,20;138,0840;9 07:20;1;выигрыш
57665;57673;0,20;138,2948;9 07:37;9;выигрыш
57694;57694;0,20;139,1188;9 07:43;1;выигрыш
57806;57807;0,20;139,7428;9 08:20;2;выигрыш
58168;58169;0,20;140,3668;9 10:27;2;выигрыш
58327;58328;0,20;140,9908;9 11:27;2;выигрыш
58514;58526;0,20;141,2312;9 12:36;13;выигрыш
58679;58680;0,20;141,8552;9 13:38;2;выигрыш
58706;58716;0,20;142,0956;9 13:49;11;выигрыш
58753;58760;0,20;142,3332;9 14:05;8;выигрыш
58782;58788;0,20;142,5388;9 14:14;7;выигрыш
58804;58805;0,20;143,1628;9 14:19;2;выигрыш
58855;58855;0,20;143,9868;9 14:36;1;выигрыш
59166;59166;0,20;144,8108;9 16:33;1;выигрыш
59184;59185;0,20;145,4348;9 16:41;2;выигрыш
