id входа;id;начальная ставка;депозит после цикла;Время;порядковый номер шага;результат
25829;25833;0,20;34,1100;1 04:43;5;выигрыш
26283;26285;0,20;34,5340;1 07:21;3;выигрыш
26741;26745;0,20;34,7640;1 10:04;5;выигрыш
27750;27754;0,20;34,9940;1 16:10;5;выигрыш
28112;28114;0,20;35,4180;1 18:25;3;выигрыш
28321;28327;0,20;35,6236;1 19:40;7;выигрыш
28354;28356;0,20;36,0476;1 19:49;3;выигрыш
28793;28793;0,20;36,8716;1 22:27;1;выигрыш
29098;29100;0,20;37,2956;2 00:11;3;выигрыш
29879;29879;0,20;38,1196;2 04:42;1;выигрыш
30392;30393;0,20;38,7436;2 07:40;2;выигрыш
30716;30718;0,20;39,1676;2 09:36;3;выигрыш
30950;30954;0,20;39,3976;2 10:59;5;выигрыш
31578;31578;0,20;40,2216;2 14:36;1;выигрыш
31710;31715;0,20;40,4488;2 15:22;6;выигрыш
31747;31747;0,20;41,2728;2 15:32;1;выигрыш
31887;31891;0,20;41,5028;2 16:22;5;выигрыш
32673;32682;0,20;41,7416;2 21:24;10;выигрыш
33090;33091;0,20;42,3656;2 23:48;2;выигрыш
33127;33127;0,20;43,1896;3 00:00;1;выигрыш
33701;33703;0,20;43,6136;3 03:11;3;выигрыш
34153;34153;0,20;44,4376;3 05:48;1;выигрыш
34245;34249;0,20;44,6676;3 06:20;5;выигрыш
34382;34385;0,20;44,8916;3 07:13;4;выигрыш
34502;34503;0,20;45,5156;3 07:53;2;выигрыш
34717;34727;0,20;45,7560;3 09:07;11;выигрыш
35320;35330;0,20;41,2860;3 12:42;11;стоп
35594;35595;0,20;41,9100;3 14:15;2;выигрыш
35869;35870;0,20;42,5340;3 15:56;2;выигрыш
35976;35979;0,20;42,7580;3 16:34;4;выигрыш
37447;37449;0,20;43,1820;4 01:14;3;выигрыш
37531;37541;0,20;43,4224;4 01:43;11;выигрыш
37975;37979;0,20;43,6524;4 04:20;5;выигрыш
38029;38031;0,20;44,0764;4 04:36;3;выигрыш
38281;38282;0,20;44,7004;4 06:04;2;выигрыш
39151;39155;0,20;44,9304;4 11:17;5;выигрыш
39176;39176;0,20;45,7544;4 11:23;1;выигрыш
39284;39293;0,20;45,9932;4 12:04;10;выигрыш
39326;39333;0,20;46,2308;4 12:16;8;выигрыш
39628;39629;0,20;46,8548;4 14:10;2;выигрыш
39684;39686;0,20;47,2788;4 14:28;3;выигрыш
39908;39918;0,20;47,5192;4 15:52;11;выигрыш
40401;40406;0,20;47,7464;4 18:48;6;выигрыш
40433;40437;0,20;47,9764;4 18:59;5;выигрыш
40458;40458;0,20;48,8004;4 19:06;1;выигрыш
40584;40584;0,20;49,6244;4 19:50;1;выигрыш
40948;40949;0,20;50,2484;4 22:01;2;выигрыш
40988;40991;0,20;50,4724;4 22:15;4;выигрыш
41025;41029;0,20;50,7024;4 22:26;5;выигрыш
42085;42090;0,20;50,9296;5 04:36;6;выигрыш
42498;42508;0,20;46,4596;5 06:58;11;стоп
43062;43065;0,20;46,6836;5 10:06;4;выигрыш
43211;43215;0,20;46,9136;5 10:58;5;выигрыш
43282;43282;0,20;47,7376;5 11:19;1;выигрыш
43535;43543;0,20;47,9484;5 12:54;9;выигрыш
44018;44027;0,20;48,1872;5 15:46;10;выигрыш
44474;44477;0,20;48,4112;5 18:29;4;выигрыш
44917;44927;0,20;43,9412;5 21:11;11;стоп
45359;45360;0,20;44,5652;6 07:28;2;выигрыш
45417;45419;0,20;44,9892;6 07:47;3;выигрыш
45646;45647;0,20;45,6132;6 09:00;2;выигрыш
45791;45797;0,20;45,8188;6 09:51;7;выигрыш
45908;45908;0,20;46,6428;6 10:30;1;выигрыш
46331;46332;0,20;47,2668;6 12:56;2;выигрыш
46646;46653;0,20;47,5044;6 14:49;8;выигрыш
46679;46689;0,20;43,0344;6 15:00;11;стоп
47180;47188;0,20;43,2452;6 18:06;9;выигрыш
47244;47246;0,20;43,6692;6 18:26;3;выигрыш
48524;48524;0,20;44,4932;7 01:39;1;выигрыш
48856;48862;0,20;44,6988;7 03:39;7;выигрыш
49023;49024;0,20;45,3228;7 04:34;2;выигрыш
49315;49319;0,20;45,5528;7 06:13;5;выигрыш
49505;49505;0,20;46,3768;7 07:16;1;выигрыш
49805;49805;0,20;47,2008;7 08:57;1;выигрыш
50509;50511;0,20;47,6248;7 13:10;3;выигрыш
52431;52434;0,20;47,8488;8 00:29;4;выигрыш
52891;52895;0,20;48,0788;8 03:09;5;выигрыш
53043;53044;0,20;48,7028;8 03:58;2;выигрыш
54765;54766;0,20;49,3268;8 14:28;2;выигрыш
55013;55014;0,20;49,9508;8 16:00;2;выигрыш
55071;55071;0,20;50,7748;8 16:20;1;выигрыш
55141;55141;0,20;51,5988;8 16:49;1;выигрыш
55277;55277;0,20;52,4228;8 17:43;1;выигрыш
55593;55600;0,20;52,6604;8 19:39;8;выигрыш
55941;55944;0,20;52,8844;8 21:44;4;выигрыш
56016;56016;0,20;53,7084;8 22:07;1;выигрыш
56082;56090;0,20;53,9192;8 22:32;9;выигрыш
56506;56516;0,20;49,4492;9 00:57;11;стоп
57435;57438;0,20;49,6732;9 06:21;4;выигрыш
57670;57673;0,20;49,8972;9 07:37;4;выигрыш
58519;58526;0,20;50,1348;9 12:36;8;выигрыш
58711;58716;0,20;50,3620;9 13:49;6;выигрыш
58758;58760;0,20;50,7860;9 14:05;3;выигрыш
58787;58788;0,20;51,4100;9 14:14;2;выигрыш
59230;59235;0,20;51,6372;9 16:58;6;выигрыш
59518;59518;0,20;52,4612;9 18:41;1;выигрыш
59938;59938;0,20;53,2852;9 21:14;1;выигрыш
60004;60007;0,20;53,5092;9 21:36;4;выигрыш
60105;60109;0,20;53,7392;9 22:09;5;выигрыш
60370;60379;0,20;53,9780;9 23:40;10;выигрыш
60404;60404;0,20;54,8020;9 23:48;1;выигрыш
60459;60464;0,20;55,0292;10 00:08;6;выигрыш
60610;60613;0,20;55,2532;10 00:58;4;выигрыш
60948;60950;0,20;55,6772;10 02:58;3;выигрыш
61070;61072;0,20;56,1012;10 03:39;3;выигрыш
61121;61131;0,20;51,6312;10 03:56;11;стоп
61208;61214;0,20;51,8368;10 04:23;7;выигрыш
61512;61513;0,20;52,4608;10 06:03;2;выигрыш
61733;61733;0,20;53,2848;10 07:18;1;выигрыш
62199;62205;0,20;53,4904;10 10:07;7;выигрыш
62317;62317;0,20;54,3144;10 10:47;1;выигрыш
62823;62830;0,20;54,5520;10 13:46;8;выигрыш
63125;63125;0,20;55,3760;10 15:22;1;выигрыш
63352;63352;0,20;56,2000;10 16:55;1;выигрыш
63525;63525;0,20;57,0240;10 17:55;1;выигрыш
64094;64104;0,20;52,5540;10 21:17;11;стоп
64164;64164;0,20;53,3780;10 21:36;1;выигрыш
